user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
NeonaziWallets,Neonazi BTC Tracker,1117847047351103488,2019-04-15 17:47:59,/NeonaziWallets/status/1117847047351103488,0,0,0,"Andrew Auernheimer (weev) daily wallet summary report (Lifetime Numbers): 
Rec: 199.18918636 BTC ~$1,007,526.13 USD
Spent: 195.16768614 BTC ~$987,184.84 USD
Bal: 4.02150022 BTC ~$20,341.3 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Andrew Auernheimer (weev) daily wallet summary report (Lifetime Numbers): 
Rec: 199.18918636 BTC ~$1,007,526.13 USD
Spent: 195.16768614 BTC ~$987,184.84 USD
Bal: 4.02150022 BTC ~$20,341.3 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117847015600345090,2019-04-15 17:47:51,/NeonaziWallets/status/1117847015600345090,0,0,0,"Vanguard America daily wallet summary report (Lifetime Numbers): 
Rec: 0.04998575 BTC ~$252.83 USD
Spent: 0 BTC ~$0 USD
Bal: 0.04998575 BTC ~$252.83 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Vanguard America daily wallet summary report (Lifetime Numbers): 
Rec: 0.04998575 BTC ~$252.83 USD
Spent: 0 BTC ~$0 USD
Bal: 0.04998575 BTC ~$252.83 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846985552297984,2019-04-15 17:47:44,/NeonaziWallets/status/1117846985552297984,0,0,0,"Mike Peinovich (The Right Stuff) daily wallet summary report (Lifetime Numbers): 
Rec: 26.7262559 BTC ~$135,185.06 USD
Spent: 26.66031042 BTC ~$134,851.49 USD
Bal: 0.06594548 BTC ~$333.56 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Mike Peinovich (The Right Stuff) daily wallet summary report (Lifetime Numbers): 
Rec: 26.7262559 BTC ~$135,185.06 USD
Spent: 26.66031042 BTC ~$134,851.49 USD
Bal: 0.06594548 BTC ~$333.56 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846956246593536,2019-04-15 17:47:37,/NeonaziWallets/status/1117846956246593536,0,0,0,"Tara McCarthy daily wallet summary report (Lifetime Numbers): 
Rec: 0.50533578 BTC ~$2,556.06 USD
Spent: 0 BTC ~$0 USD
Bal: 0.50533578 BTC ~$2,556.06 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Tara McCarthy daily wallet summary report (Lifetime Numbers): 
Rec: 0.50533578 BTC ~$2,556.06 USD
Spent: 0 BTC ~$0 USD
Bal: 0.50533578 BTC ~$2,556.06 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846925644980224,2019-04-15 17:47:30,/NeonaziWallets/status/1117846925644980224,0,0,0,"Richard Spencer daily wallet summary report (Lifetime Numbers): 
Rec: 0.72685908 BTC ~$3,676.55 USD
Spent: 0.71698761 BTC ~$3,626.62 USD
Bal: 0.00987147 BTC ~$49.93 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Richard Spencer daily wallet summary report (Lifetime Numbers): 
Rec: 0.72685908 BTC ~$3,676.55 USD
Spent: 0.71698761 BTC ~$3,626.62 USD
Bal: 0.00987147 BTC ~$49.93 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846895169118208,2019-04-15 17:47:23,/NeonaziWallets/status/1117846895169118208,0,0,0,"Don Black (Stormfront) daily wallet summary report (Lifetime Numbers): 
Rec: 5.66016248 BTC ~$28,629.88 USD
Spent: 5.66016248 BTC ~$28,629.88 USD
Bal: 0 BTC ~$0 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Don Black (Stormfront) daily wallet summary report (Lifetime Numbers): 
Rec: 5.66016248 BTC ~$28,629.88 USD
Spent: 5.66016248 BTC ~$28,629.88 USD
Bal: 0 BTC ~$0 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846864282431494,2019-04-15 17:47:15,/NeonaziWallets/status/1117846864282431494,0,0,0,"Henrik Palmgren (http://RedIce.tv ) daily wallet summary report (Lifetime Numbers): 
Rec: 0.39572267 BTC ~$2,001.62 USD
Spent: 0.39572267 BTC ~$2,001.62 USD
Bal: 0 BTC ~$0 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Henrik Palmgren (<a class=""twitter-timeline-link"" data-expanded-url=""http://RedIce.tv"" dir=""ltr"" href=""https://t.co/PdaCSy130C"" rel=""nofollow noopener"" target=""_blank"" title=""http://RedIce.tv""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">RedIce.tv</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>) daily wallet summary report (Lifetime Numbers): 
Rec: 0.39572267 BTC ~$2,001.62 USD
Spent: 0.39572267 BTC ~$2,001.62 USD
Bal: 0 BTC ~$0 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846800193339395,2019-04-15 17:47:00,/NeonaziWallets/status/1117846800193339395,0,0,0,"Radio Aryan daily wallet summary report (Lifetime Numbers): 
Rec: 0.7221074 BTC ~$3,654.4 USD
Spent: 0.56682965 BTC ~$2,868.58 USD
Bal: 0.15527775 BTC ~$785.82 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Radio Aryan daily wallet summary report (Lifetime Numbers): 
Rec: 0.7221074 BTC ~$3,654.4 USD
Spent: 0.56682965 BTC ~$2,868.58 USD
Bal: 0.15527775 BTC ~$785.82 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846769621192704,2019-04-15 17:46:53,/NeonaziWallets/status/1117846769621192704,0,0,0,"National Policy Institute daily wallet summary report (Lifetime Numbers): 
Rec: 0.16234118 BTC ~$821.57 USD
Spent: 0.15881214 BTC ~$803.71 USD
Bal: 0.00352904 BTC ~$17.86 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">National Policy Institute daily wallet summary report (Lifetime Numbers): 
Rec: 0.16234118 BTC ~$821.57 USD
Spent: 0.15881214 BTC ~$803.71 USD
Bal: 0.00352904 BTC ~$17.86 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846739292082177,2019-04-15 17:46:45,/NeonaziWallets/status/1117846739292082177,0,0,0,"Nordfront daily wallet summary report (Lifetime Numbers): 
Rec: 0.88349213 BTC ~$4,471.13 USD
Spent: 0.30209319 BTC ~$1,528.82 USD
Bal: 0.58139894 BTC ~$2,942.31 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Nordfront daily wallet summary report (Lifetime Numbers): 
Rec: 0.88349213 BTC ~$4,471.13 USD
Spent: 0.30209319 BTC ~$1,528.82 USD
Bal: 0.58139894 BTC ~$2,942.31 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846707616788482,2019-04-15 17:46:38,/NeonaziWallets/status/1117846707616788482,1,0,1,"Stefan Molyneux daily wallet summary report (Lifetime Numbers): 
Rec: 689.29515082 BTC ~$3,488,346.99 USD
Spent: 688.41279619 BTC ~$3,483,881.62 USD
Bal: 0.88235463 BTC ~$4,465.37 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Stefan Molyneux daily wallet summary report (Lifetime Numbers): 
Rec: 689.29515082 BTC ~$3,488,346.99 USD
Spent: 688.41279619 BTC ~$3,483,881.62 USD
Bal: 0.88235463 BTC ~$4,465.37 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846677174530048,2019-04-15 17:46:31,/NeonaziWallets/status/1117846677174530048,0,0,0,"Colin Robertson (Millennial Woes) daily wallet summary report (Lifetime Numbers): 
Rec: 9.89628046 BTC ~$50,082.55 USD
Spent: 5.94639238 BTC ~$30,093.18 USD
Bal: 3.94988808 BTC ~$19,989.38 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Colin Robertson (Millennial Woes) daily wallet summary report (Lifetime Numbers): 
Rec: 9.89628046 BTC ~$50,082.55 USD
Spent: 5.94639238 BTC ~$30,093.18 USD
Bal: 3.94988808 BTC ~$19,989.38 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846644794564611,2019-04-15 17:46:23,/NeonaziWallets/status/1117846644794564611,0,0,0,"Lauren Southern daily wallet summary report (Lifetime Numbers): 
Rec: 8.83703491 BTC ~$44,721.98 USD
Spent: 8.83702832 BTC ~$44,721.95 USD
Bal: 0.00000659 BTC ~$0.03 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Lauren Southern daily wallet summary report (Lifetime Numbers): 
Rec: 8.83703491 BTC ~$44,721.98 USD
Spent: 8.83702832 BTC ~$44,721.95 USD
Bal: 0.00000659 BTC ~$0.03 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846610510094336,2019-04-15 17:46:15,/NeonaziWallets/status/1117846610510094336,0,0,0,"Horus the Avenger daily wallet summary report (Lifetime Numbers): 
Rec: 0.03234272 BTC ~$163.68 USD
Spent: 0 BTC ~$0 USD
Bal: 0.03234272 BTC ~$163.68 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Horus the Avenger daily wallet summary report (Lifetime Numbers): 
Rec: 0.03234272 BTC ~$163.68 USD
Spent: 0 BTC ~$0 USD
Bal: 0.03234272 BTC ~$163.68 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846580084789250,2019-04-15 17:46:07,/NeonaziWallets/status/1117846580084789250,0,0,0,"Fash the Nation daily wallet summary report (Lifetime Numbers): 
Rec: 30.57174988 BTC ~$154,715.83 USD
Spent: 30.57174988 BTC ~$154,715.83 USD
Bal: 0 BTC ~$0 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Fash the Nation daily wallet summary report (Lifetime Numbers): 
Rec: 30.57174988 BTC ~$154,715.83 USD
Spent: 30.57174988 BTC ~$154,715.83 USD
Bal: 0 BTC ~$0 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846546559770624,2019-04-15 17:45:59,/NeonaziWallets/status/1117846546559770624,0,0,0,"Faith Goldy daily wallet summary report (Lifetime Numbers): 
Rec: 1.97856497 BTC ~$10,024.01 USD
Spent: 1.94472803 BTC ~$9,852.59 USD
Bal: 0.03383694 BTC ~$171.43 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Faith Goldy daily wallet summary report (Lifetime Numbers): 
Rec: 1.97856497 BTC ~$10,024.01 USD
Spent: 1.94472803 BTC ~$9,852.59 USD
Bal: 0.03383694 BTC ~$171.43 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846517132533762,2019-04-15 17:45:52,/NeonaziWallets/status/1117846517132533762,0,0,1,"Identity Evropa daily wallet summary report (Lifetime Numbers): 
Rec: 1.046342 BTC ~$5,301.09 USD
Spent: 0.02159 BTC ~$109.38 USD
Bal: 1.024752 BTC ~$5,191.71 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Identity Evropa daily wallet summary report (Lifetime Numbers): 
Rec: 1.046342 BTC ~$5,301.09 USD
Spent: 0.02159 BTC ~$109.38 USD
Bal: 1.024752 BTC ~$5,191.71 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846486908395522,2019-04-15 17:45:45,/NeonaziWallets/status/1117846486908395522,0,0,0,"Démocratie Participative daily wallet summary report (Lifetime Numbers): 
Rec: 0.78956808 BTC ~$4,000.19 USD
Spent: 0.70455687 BTC ~$3,569.5 USD
Bal: 0.08501121 BTC ~$430.69 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Démocratie Participative daily wallet summary report (Lifetime Numbers): 
Rec: 0.78956808 BTC ~$4,000.19 USD
Spent: 0.70455687 BTC ~$3,569.5 USD
Bal: 0.08501121 BTC ~$430.69 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846456365453314,2019-04-15 17:45:38,/NeonaziWallets/status/1117846456365453314,0,0,0,"Andrew Anglin (Dailystormer) daily wallet summary report (Lifetime Numbers): 
Rec: 106.21454047 BTC ~$538,115.26 USD
Spent: 105.89797776 BTC ~$536,511.45 USD
Bal: 0.31656271 BTC ~$1,603.8 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Andrew Anglin (Dailystormer) daily wallet summary report (Lifetime Numbers): 
Rec: 106.21454047 BTC ~$538,115.26 USD
Spent: 105.89797776 BTC ~$536,511.45 USD
Bal: 0.31656271 BTC ~$1,603.8 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846424069263360,2019-04-15 17:45:30,/NeonaziWallets/status/1117846424069263360,0,0,0,"Counter Currents daily wallet summary report (Lifetime Numbers): 
Rec: 8.38080333 BTC ~$42,459.71 USD
Spent: 0.20571614 BTC ~$1,042.22 USD
Bal: 8.17508719 BTC ~$41,417.49 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Counter Currents daily wallet summary report (Lifetime Numbers): 
Rec: 8.38080333 BTC ~$42,459.71 USD
Spent: 0.20571614 BTC ~$1,042.22 USD
Bal: 8.17508719 BTC ~$41,417.49 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846394574901248,2019-04-15 17:45:23,/NeonaziWallets/status/1117846394574901248,0,0,0,"Christopher Cantwell (Radical Agenda) daily wallet summary report (Lifetime Numbers): 
Rec: 28.18920567 BTC ~$142,815.11 USD
Spent: 28.18911177 BTC ~$142,814.64 USD
Bal: 0.0000939 BTC ~$0.48 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Christopher Cantwell (Radical Agenda) daily wallet summary report (Lifetime Numbers): 
Rec: 28.18920567 BTC ~$142,815.11 USD
Spent: 28.18911177 BTC ~$142,814.64 USD
Bal: 0.0000939 BTC ~$0.48 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846362564046849,2019-04-15 17:45:16,/NeonaziWallets/status/1117846362564046849,0,0,0,"Robert Ray (azzmador) daily wallet summary report (Lifetime Numbers): 
Rec: 3.30174259 BTC ~$16,691.68 USD
Spent: 3.30174259 BTC ~$16,691.68 USD
Bal: 0 BTC ~$0 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Robert Ray (azzmador) daily wallet summary report (Lifetime Numbers): 
Rec: 3.30174259 BTC ~$16,691.68 USD
Spent: 3.30174259 BTC ~$16,691.68 USD
Bal: 0 BTC ~$0 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117846331819724800,2019-04-15 17:45:08,/NeonaziWallets/status/1117846331819724800,0,0,0,"James Alsup daily wallet summary report (Lifetime Numbers): 
Rec: 1.04870489 BTC ~$5,301.64 USD
Spent: 0.0428359 BTC ~$216.55 USD
Bal: 1.00586899 BTC ~$5,085.09 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">James Alsup daily wallet summary report (Lifetime Numbers): 
Rec: 1.04870489 BTC ~$5,301.64 USD
Spent: 0.0428359 BTC ~$216.55 USD
Bal: 1.00586899 BTC ~$5,085.09 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117812474680573957,2019-04-15 15:30:36,/NeonaziWallets/status/1117812474680573957,0,0,0,"New payment to Andrew Anglin (Dailystormer):
0.04357334 BTC ($225.28)
https://blockchain.info/tx/5eff617f3c44e69d5ba6eaf02a81f325d22f5b6596a136e692805dcc272d00ec …
Total of Andrew Anglin (Dailystormer) BTC wallets:
0.31656271 BTC ($1,636.69)","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">New payment to Andrew Anglin (Dailystormer):
0.04357334 BTC ($225.28)
<a class=""twitter-timeline-link"" data-expanded-url=""https://blockchain.info/tx/5eff617f3c44e69d5ba6eaf02a81f325d22f5b6596a136e692805dcc272d00ec"" dir=""ltr"" href=""https://t.co/0Te5tUJ0L4"" rel=""nofollow noopener"" target=""_blank"" title=""https://blockchain.info/tx/5eff617f3c44e69d5ba6eaf02a81f325d22f5b6596a136e692805dcc272d00ec""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">blockchain.info/tx/5eff617f3c4</span><span class=""invisible"">4e69d5ba6eaf02a81f325d22f5b6596a136e692805dcc272d00ec</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
Total of Andrew Anglin (Dailystormer) BTC wallets:
0.31656271 BTC ($1,636.69)</p>"
NeonaziWallets,Neonazi BTC Tracker,1117789954946600967,2019-04-15 14:01:07,/NeonaziWallets/status/1117789954946600967,0,0,1,"New payment to Faith Goldy:
0.01954012 BTC ($100.77)
https://blockchain.info/tx/2a84d8ec8c890fef993ba0996e2d70f15772bfee7db1d8d1479ee1e19ea67bb0 …
Total of Faith Goldy BTC wallets:
0.03383694 BTC ($174.49)","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">New payment to Faith Goldy:
0.01954012 BTC ($100.77)
<a class=""twitter-timeline-link"" data-expanded-url=""https://blockchain.info/tx/2a84d8ec8c890fef993ba0996e2d70f15772bfee7db1d8d1479ee1e19ea67bb0"" dir=""ltr"" href=""https://t.co/pzgXBULQOa"" rel=""nofollow noopener"" target=""_blank"" title=""https://blockchain.info/tx/2a84d8ec8c890fef993ba0996e2d70f15772bfee7db1d8d1479ee1e19ea67bb0""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">blockchain.info/tx/2a84d8ec8c8</span><span class=""invisible"">90fef993ba0996e2d70f15772bfee7db1d8d1479ee1e19ea67bb0</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
Total of Faith Goldy BTC wallets:
0.03383694 BTC ($174.49)</p>"
NeonaziWallets,Neonazi BTC Tracker,1117725913779773440,2019-04-15 09:46:38,/NeonaziWallets/status/1117725913779773440,0,0,0,"New payment to Nordfront:
0.00928286 BTC ($47.96)
https://blockchain.info/tx/dc32ab6a96c48d4a651463154572844eccf24da79d9058a326b3179fc4c74884 …
Total of Nordfront BTC wallets:
0.58139894 BTC ($3,003.63)","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">New payment to Nordfront:
0.00928286 BTC ($47.96)
<a class=""twitter-timeline-link"" data-expanded-url=""https://blockchain.info/tx/dc32ab6a96c48d4a651463154572844eccf24da79d9058a326b3179fc4c74884"" dir=""ltr"" href=""https://t.co/ikReNeRXFn"" rel=""nofollow noopener"" target=""_blank"" title=""https://blockchain.info/tx/dc32ab6a96c48d4a651463154572844eccf24da79d9058a326b3179fc4c74884""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">blockchain.info/tx/dc32ab6a96c</span><span class=""invisible"">48d4a651463154572844eccf24da79d9058a326b3179fc4c74884</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
Total of Nordfront BTC wallets:
0.58139894 BTC ($3,003.63)</p>"
NeonaziWallets,Neonazi BTC Tracker,1117601081545117697,2019-04-15 01:30:36,/NeonaziWallets/status/1117601081545117697,0,0,0,"New payment to Andrew Anglin (Dailystormer):
0.003312 BTC ($17.18)
https://blockchain.info/tx/923766f2376593bbb3b8427f639eb5c1ca499ae931f4cd1363340c8561088db8 …
Total of Andrew Anglin (Dailystormer) BTC wallets:
0.27298937 BTC ($1,416.4)","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">New payment to Andrew Anglin (Dailystormer):
0.003312 BTC ($17.18)
<a class=""twitter-timeline-link"" data-expanded-url=""https://blockchain.info/tx/923766f2376593bbb3b8427f639eb5c1ca499ae931f4cd1363340c8561088db8"" dir=""ltr"" href=""https://t.co/69LZva0W5l"" rel=""nofollow noopener"" target=""_blank"" title=""https://blockchain.info/tx/923766f2376593bbb3b8427f639eb5c1ca499ae931f4cd1363340c8561088db8""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">blockchain.info/tx/923766f2376</span><span class=""invisible"">593bbb3b8427f639eb5c1ca499ae931f4cd1363340c8561088db8</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
Total of Andrew Anglin (Dailystormer) BTC wallets:
0.27298937 BTC ($1,416.4)</p>"
NeonaziWallets,Neonazi BTC Tracker,1117597306189172736,2019-04-15 01:15:36,/NeonaziWallets/status/1117597306189172736,0,0,0,"New payment to Andrew Anglin (Dailystormer):
0.00774392 BTC ($40.12)
https://blockchain.info/tx/261cf3301bd3f2c8efad37341bbdcd3233fa63541555866ef515556a99f5510a …
Total of Andrew Anglin (Dailystormer) BTC wallets:
0.26967737 BTC ($1,397.23)","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">New payment to Andrew Anglin (Dailystormer):
0.00774392 BTC ($40.12)
<a class=""twitter-timeline-link"" data-expanded-url=""https://blockchain.info/tx/261cf3301bd3f2c8efad37341bbdcd3233fa63541555866ef515556a99f5510a"" dir=""ltr"" href=""https://t.co/DtXAhO8DLT"" rel=""nofollow noopener"" target=""_blank"" title=""https://blockchain.info/tx/261cf3301bd3f2c8efad37341bbdcd3233fa63541555866ef515556a99f5510a""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">blockchain.info/tx/261cf3301bd</span><span class=""invisible"">3f2c8efad37341bbdcd3233fa63541555866ef515556a99f5510a</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
Total of Andrew Anglin (Dailystormer) BTC wallets:
0.26967737 BTC ($1,397.23)</p>"
NeonaziWallets,Neonazi BTC Tracker,1117593789655334913,2019-04-15 01:01:37,/NeonaziWallets/status/1117593789655334913,0,0,0,"New payment to Stefan Molyneux:
0.000971 BTC ($5.02)
https://blockchain.info/tx/4c376ed62ec6f67be5e8780712316cb8640b111a25b645ea94a5eab2f7f73fd9 …
Total of Stefan Molyneux BTC wallets:
0.88235463 BTC ($4,557.19)","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">New payment to Stefan Molyneux:
0.000971 BTC ($5.02)
<a class=""twitter-timeline-link"" data-expanded-url=""https://blockchain.info/tx/4c376ed62ec6f67be5e8780712316cb8640b111a25b645ea94a5eab2f7f73fd9"" dir=""ltr"" href=""https://t.co/VfmcZwMXwJ"" rel=""nofollow noopener"" target=""_blank"" title=""https://blockchain.info/tx/4c376ed62ec6f67be5e8780712316cb8640b111a25b645ea94a5eab2f7f73fd9""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">blockchain.info/tx/4c376ed62ec</span><span class=""invisible"">6f67be5e8780712316cb8640b111a25b645ea94a5eab2f7f73fd9</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
Total of Stefan Molyneux BTC wallets:
0.88235463 BTC ($4,557.19)</p>"
NeonaziWallets,Neonazi BTC Tracker,1117484649729511424,2019-04-14 17:47:57,/NeonaziWallets/status/1117484649729511424,1,0,2,"Andrew Auernheimer (weev) daily wallet summary report (Lifetime Numbers): 
Rec: 199.18918636 BTC ~$1,017,110.44 USD
Spent: 195.16768614 BTC ~$996,575.64 USD
Bal: 4.02150022 BTC ~$20,534.8 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Andrew Auernheimer (weev) daily wallet summary report (Lifetime Numbers): 
Rec: 199.18918636 BTC ~$1,017,110.44 USD
Spent: 195.16768614 BTC ~$996,575.64 USD
Bal: 4.02150022 BTC ~$20,534.8 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117484618272452609,2019-04-14 17:47:49,/NeonaziWallets/status/1117484618272452609,0,0,0,"Vanguard America daily wallet summary report (Lifetime Numbers): 
Rec: 0.04998575 BTC ~$255.24 USD
Spent: 0 BTC ~$0 USD
Bal: 0.04998575 BTC ~$255.24 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Vanguard America daily wallet summary report (Lifetime Numbers): 
Rec: 0.04998575 BTC ~$255.24 USD
Spent: 0 BTC ~$0 USD
Bal: 0.04998575 BTC ~$255.24 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117484587771420672,2019-04-14 17:47:42,/NeonaziWallets/status/1117484587771420672,0,0,1,"Mike Peinovich (The Right Stuff) daily wallet summary report (Lifetime Numbers): 
Rec: 26.7262559 BTC ~$136,471.03 USD
Spent: 26.66031042 BTC ~$136,134.3 USD
Bal: 0.06594548 BTC ~$336.73 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Mike Peinovich (The Right Stuff) daily wallet summary report (Lifetime Numbers): 
Rec: 26.7262559 BTC ~$136,471.03 USD
Spent: 26.66031042 BTC ~$136,134.3 USD
Bal: 0.06594548 BTC ~$336.73 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117484557635399680,2019-04-14 17:47:35,/NeonaziWallets/status/1117484557635399680,0,0,1,"Tara McCarthy daily wallet summary report (Lifetime Numbers): 
Rec: 0.50533578 BTC ~$2,580.37 USD
Spent: 0 BTC ~$0 USD
Bal: 0.50533578 BTC ~$2,580.37 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Tara McCarthy daily wallet summary report (Lifetime Numbers): 
Rec: 0.50533578 BTC ~$2,580.37 USD
Spent: 0 BTC ~$0 USD
Bal: 0.50533578 BTC ~$2,580.37 USD.</p>"
NeonaziWallets,Neonazi BTC Tracker,1117484526698225665,2019-04-14 17:47:27,/NeonaziWallets/status/1117484526698225665,0,0,1,"Richard Spencer daily wallet summary report (Lifetime Numbers): 
Rec: 0.72685908 BTC ~$3,711.53 USD
Spent: 0.71698761 BTC ~$3,661.12 USD
Bal: 0.00987147 BTC ~$50.41 USD.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Richard Spencer daily wallet summary report (Lifetime Numbers): 
Rec: 0.72685908 BTC ~$3,711.53 USD
Spent: 0.71698761 BTC ~$3,661.12 USD
Bal: 0.00987147 BTC ~$50.41 USD.</p>"
