epoch,date,transaction
1383036809,10/29/13,0
1383123209,10/30/13,0
1383209609,10/31/13,0
1383296009,11/01/13,0
1383382409,11/02/13,0
1383468809,11/03/13,0
1383555209,11/04/13,0
1383641609,11/05/13,0
1383728009,11/06/13,0
1383814409,11/07/13,0
1383900809,11/08/13,0
1383987209,11/09/13,0
1384073609,11/10/13,0
1384160009,11/11/13,0
1384246409,11/12/13,0
1384332809,11/13/13,0
1384419209,11/14/13,0
1384505609,11/15/13,0
1384592009,11/16/13,0
1384678409,11/17/13,0
1384764809,11/18/13,0
1384851209,11/19/13,0
1384937609,11/20/13,0
